season_id,model_id,origin,as_of,match_id,appearance,log_loss,brier,score_nll
2018-2019,mapped,preseason,2018-08-03,eng-championship:2018-2019:west-bromwich-albion:millwall,9,0.7161042799665596,0.39231561083254385,2.341158729468944
2018-2019,mapped,preseason,2018-08-03,eng-championship:2018-2019:preston-north-end:west-bromwich-albion,10,1.0587486847230785,0.6452801139188915,4.079058305242317
2018-2019,mapped,preseason,2018-08-03,eng-championship:2018-2019:rotherham-united:stoke-city,10,1.4223007811743331,0.8877403961116237,3.001280348793663
2018-2019,mapped,preseason,2018-08-03,eng-championship:2018-2019:swansea-city:queens-park-rangers,10,0.591080986384505,0.29921548132553316,2.8113960456496923
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:barnsley:fulham,1,1.2472989239261942,0.7867321178026839,2.562158371858473
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:wigan-athletic:cardiff-city,1,1.1401427718418902,0.7061488986414142,3.978351032790646
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:derby-county,1,0.9561680440456486,0.5740551148031853,2.5254016498196403
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:luton-town,2,0.6547597504771961,0.3464532250989384,2.5590183546201675
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:fulham:blackburn-rovers,2,0.5456766411065995,0.2654356170016975,2.328444945829885
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:queens-park-rangers:huddersfield-town,2,1.3743744961765674,0.8391242228448307,2.134938008414153
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:fulham,3,0.87114675076956,0.5105931141389348,2.485726554950114
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:reading:cardiff-city,3,1.1826770172838748,0.7367204197581202,3.890880175438358
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:huddersfield-town,4,0.6067284117131474,0.3104280150213043,2.394719660495044
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:fulham:millwall,4,0.5322857718890276,0.2562405801373984,3.448791622817402
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:blackburn-rovers:cardiff-city,5,1.3662504516543914,0.8327538596579706,2.6259885925269097
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:fulham:nottingham-forest,5,1.5565551756035423,0.9879998928002816,2.9417798565443705
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:reading,5,1.3575695968861674,0.8587301544353851,3.1892248895129125
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:fulham,6,1.3735771600056046,0.8415356895699027,2.135602817636266
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:luton-town:huddersfield-town,6,0.7483761894047936,0.41810567665704634,2.5828885393619982
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:derby-county:cardiff-city,7,1.3680203058960128,0.8428394185706761,2.1285911513844433
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:fulham:west-bromwich-albion,7,1.4779755394029763,0.9162498194758728,2.261416117587726
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:sheffield-wednesday,7,1.1079620699552222,0.6857359292102658,2.901391076874276
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:middlesbrough,8,0.7620344260290681,0.42662465627058693,2.089519319289454
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:sheffield-wednesday:fulham,8,1.3669399555152026,0.8329488109936132,2.127744237163842
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:west-bromwich-albion:huddersfield-town,8,0.5709959255260189,0.28391017022497367,4.089616926346571
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:fulham:wigan-athletic,9,0.5045574197802994,0.23621888320234308,2.2269565903110546
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:millwall,9,1.363319302415927,0.846568839891092,2.127111469918602
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:hull-city:cardiff-city,9,1.3793966767440236,0.8400145565110235,2.937110734931727
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:reading:fulham,10,0.773298642036536,0.43568170302949427,4.004075753258553
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:stoke-city:huddersfield-town,10,1.1779527372365188,0.7302576511193873,2.3093310155506304
2019-2020,retained,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:queens-park-rangers,10,0.5271827662670688,0.252332464013507,2.71318332566013
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:barnsley:fulham,1,1.0947517201727013,0.6791776621283371,2.5270738273276785
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:wigan-athletic:cardiff-city,1,1.0623411745705547,0.6531883470744296,3.764414301103395
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:derby-county,1,1.1475103998528806,0.7171228868411315,2.647340035169376
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:luton-town,2,0.6709092943273184,0.3592873305842124,2.571870866143191
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:fulham:blackburn-rovers,2,0.6325524755015228,0.32971580296965447,2.444971065968333
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:queens-park-rangers:huddersfield-town,2,1.4016245501392504,0.8554185077055468,2.179144452576507
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:fulham,3,1.1908433738217443,0.7523111653567576,2.6956265768334546
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:reading:cardiff-city,3,1.1034002560027099,0.6835636362307541,3.758767924432444
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:huddersfield-town,4,0.7742026610325285,0.4380463948566604,2.4636899792560456
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:fulham:millwall,4,0.614552072406306,0.3162352317852284,3.664330324057097
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:blackburn-rovers:cardiff-city,5,1.405144801516551,0.85448785641354,2.7719409313377166
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:fulham:nottingham-forest,5,1.3825103171500246,0.8788702120220029,2.8149622799817617
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:reading,5,1.6069768983803492,1.0226329136941392,3.5480074136795254
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:fulham,6,1.4474258497854118,0.8897471268813256,2.2440462972838624
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:luton-town:huddersfield-town,6,0.9082656495192696,0.5424006465612639,2.6608607100891737
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:derby-county:cardiff-city,7,1.4199158582633022,0.8800850471389536,2.1939483144532437
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:fulham:west-bromwich-albion,7,1.4532126123738998,0.8898933576650396,2.246029567483119
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:sheffield-wednesday,7,1.3188167896263903,0.8372144044235222,3.211731379607609
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:middlesbrough,8,0.7955476299129585,0.45224047024611697,2.1922972132440908
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:sheffield-wednesday:fulham,8,1.3896435235192666,0.8488322886761193,2.1628115302311053
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:west-bromwich-albion:huddersfield-town,8,0.7424660215566332,0.413864285344308,4.185011787542768
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:fulham:wigan-athletic,9,0.5818817137567459,0.29201727550774315,2.3274246974883024
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:millwall,9,1.4484879423519694,0.9271394157431504,2.2198617524517266
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:hull-city:cardiff-city,9,1.424421018490663,0.8665272013332259,2.87390918379212
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:reading:fulham,10,0.8806624495338092,0.517587259024646,4.157393894298351
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:stoke-city:huddersfield-town,10,1.0561422673932421,0.646914951972811,2.3473668371644423
2019-2020,generic,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:queens-park-rangers,10,0.5506104293380605,0.2689861983817595,2.781999983809928
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:barnsley:fulham,1,0.9377133777860511,0.5646322698411862,2.5771262244106348
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:wigan-athletic:cardiff-city,1,1.0399962207651856,0.6366485912914277,3.7513537269257675
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:derby-county,1,0.9856833039917129,0.5977593886348112,2.554438004073085
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:luton-town,2,0.6836125277541278,0.3690089986317591,2.572549443883611
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:fulham:blackburn-rovers,2,0.7252020475275399,0.40097431443595516,2.631532962288541
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:queens-park-rangers:huddersfield-town,2,1.3985591492856622,0.8512917983165599,2.179729948394052
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:fulham,3,1.1661246002413483,0.7390801789304121,2.6905968058377976
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:reading:cardiff-city,3,1.0807992321498532,0.6669608213832294,3.7204808189963092
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:huddersfield-town,4,0.6677141665582274,0.35644934448857674,2.4281297039709653
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:fulham:millwall,4,0.6989239402800143,0.37987220802327765,3.852994757707794
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:blackburn-rovers:cardiff-city,5,1.404956765379935,0.8548629451900149,2.777259551321232
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:fulham:nottingham-forest,5,1.2099788863485275,0.7650258777635827,2.6855429313979093
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:reading,5,1.4028575875295828,0.8925653602271945,3.2837865432463302
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:fulham,6,1.5208636941317455,0.9480058891723456,2.336866521060543
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:luton-town:huddersfield-town,6,0.7828784724061425,0.44553298187253876,2.6102737758708967
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:derby-county:cardiff-city,7,1.4247452299649408,0.8858244012015088,2.19734847877011
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:fulham:west-bromwich-albion,7,1.4706370378972888,0.8900376312215006,2.2857709163563973
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:sheffield-wednesday,7,1.1433778312722758,0.7136455324653207,2.987242870835437
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:middlesbrough,8,0.8245459880033502,0.4739914198696075,2.193568422783876
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:sheffield-wednesday:fulham,8,1.4563149472833752,0.8997811804637246,2.2413589910260074
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:west-bromwich-albion:huddersfield-town,8,0.6133511790826859,0.3154466893729917,4.113796605822389
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:fulham:wigan-athletic,9,0.6628858868760701,0.35265134503793655,2.486672892710248
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:huddersfield-town:millwall,9,1.3980172532932977,0.8720257533671529,2.1731802342758773
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:hull-city:cardiff-city,9,1.4258696059196723,0.8681181981273928,2.8689314017333234
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:reading:fulham,10,0.9995789464014398,0.6097885418471062,4.245452870242043
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:stoke-city:huddersfield-town,10,1.2147812299754872,0.7609297520970236,2.4672063869841896
2019-2020,mapped,preseason,2019-08-02,eng-championship:2019-2020:cardiff-city:queens-park-rangers,10,0.5639831806539579,0.2787681914824318,2.8079179871616318
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:watford:middlesbrough,1,0.6799715570533107,0.36511901826993254,2.131499266300663
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:blackburn-rovers,1,0.6746267183255881,0.3613504964909992,3.575437933195549
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:huddersfield-town:norwich-city,1,0.7800404577041484,0.44107453829543947,2.2780715917623535
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:middlesbrough:bournemouth,2,1.342369818681583,0.8198168861952922,2.105959206346884
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:preston-north-end,2,1.4201410933025684,0.8974305635821879,3.0437212010311905
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:sheffield-wednesday:watford,2,1.3837298202158608,0.844012264731581,2.650064652607158
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:watford:luton-town,3,0.5214979739969904,0.24785673143350798,2.2693370445499914
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:norwich-city,3,0.859852119695238,0.502513132351998,2.339991999147318
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:coventry-city:bournemouth,4,0.9303559121470644,0.55568331624641,3.2829847249521196
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:derby-county,4,1.3465848441098534,0.8568359741004377,2.6774923077909705
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:reading:watford,4,1.0307888791188216,0.6295370163193745,2.3693244431419354
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:derby-county:watford,5,1.0610102524741913,0.6531452183415667,2.4354310617501187
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:queens-park-rangers,5,1.4945999387091413,0.9580434088991198,2.7934098895842787
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:rotherham-united:norwich-city,5,0.6876151012532864,0.3711698011678023,2.403583077989915
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:birmingham-city,6,0.49841383334827144,0.23149764006257434,2.248115661879002
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:cardiff-city:bournemouth,6,1.380310565243465,0.8464779825400846,2.141343337529195
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:watford:blackburn-rovers,6,0.7014046581371751,0.3816313536192584,2.986609826311186
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:wycombe-wanderers,7,0.6593598524641778,0.3502614841541818,2.547942931040436
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:watford:bournemouth,7,1.3918519062644434,0.8516551788106125,2.155181249411747
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:brentford:norwich-city,8,1.4219140366823346,0.8915137182034705,2.1830144192363283
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:wycombe-wanderers:watford,8,1.4256116738740028,0.8657366211943245,2.262873768594609
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:bristol-city,8,0.6543144331334851,0.3458978603800506,2.1895284206661696
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:barnsley:watford,9,1.1422628232457361,0.7093257261209234,2.395454270501427
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:derby-county,9,1.4206617858145973,0.8843208497323871,2.1820684118948956
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:bristol-city:norwich-city,9,0.8932291135207251,0.526974417112598,3.2054292537793976
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:millwall,10,1.4110347562969976,0.8911623534669163,2.616220723685976
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:sheffield-wednesday:bournemouth,10,1.088564601988957,0.6732297253141919,2.446372111403785
2020-2021,retained,preseason,2020-09-11,eng-championship:2020-2021:watford:stoke-city,10,0.6888583791391885,0.37188380750365274,3.680409478289657
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:watford:middlesbrough,1,0.6884589441489031,0.37152689148742996,2.1909384417988265
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:blackburn-rovers,1,0.70953445093432,0.38802585421368807,3.4820234790705547
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:huddersfield-town:norwich-city,1,0.9119000708867125,0.5419981625546177,2.3937603385657917
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:middlesbrough:bournemouth,2,1.3539357125459206,0.8253743787354766,2.1254442734426644
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:preston-north-end,2,1.3964901588650394,0.8684271445933253,3.003348693146597
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:sheffield-wednesday:watford,2,1.3950517971392902,0.8494231826288675,2.733719747437377
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:watford:luton-town,3,0.5248443786545736,0.2502022683637745,2.3317922697764955
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:norwich-city,3,0.8123625643164429,0.46698088345781874,2.412811728473071
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:coventry-city:bournemouth,4,0.9733399223665954,0.5888123768852345,3.2997368991208402
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:derby-county,4,1.2268150276203826,0.774375985498238,2.6207514598703234
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:reading:watford,4,0.9987600159085379,0.6066049155510045,2.4222990591508817
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:derby-county:watford,5,1.0894023112124542,0.6750077534253104,2.5047943909298604
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:queens-park-rangers,5,1.4874294481523533,0.9446989089545011,2.859600360651926
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:rotherham-united:norwich-city,5,0.7628360716057659,0.4285209483793126,2.4394380274729848
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:birmingham-city,6,0.5604390992279173,0.27618547189949266,2.2625394494027526
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:cardiff-city:bournemouth,6,1.4105728859909519,0.8675798794651811,2.185075404210414
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:watford:blackburn-rovers,6,0.7129652555785253,0.3905928294912596,2.9684424702802916
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:wycombe-wanderers,7,0.7158034376279808,0.39346647602085244,2.570294134044608
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:watford:bournemouth,7,1.4263113051571823,0.8739995802466697,2.215653722513093
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:brentford:norwich-city,8,1.4614503614682453,0.9318736782696823,2.2324688415065754
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:wycombe-wanderers:watford,8,1.439862526252451,0.8736655492463588,2.2841830501542324
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:bristol-city,8,0.6868871049423112,0.37047411584727646,2.25096033712346
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:barnsley:watford,9,1.1130715225293721,0.6893432752089745,2.4413820409660856
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:derby-county,9,1.4194237574488062,0.8768301568901395,2.193966549870598
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:bristol-city:norwich-city,9,0.9851041264717786,0.5963076940376658,3.311593726825995
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:millwall,10,1.3877440429015613,0.8629382975195088,2.5987809167175486
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:sheffield-wednesday:bournemouth,10,1.0275631380834553,0.6290234861398954,2.4765602021226205
2020-2021,generic,preseason,2020-09-11,eng-championship:2020-2021:watford:stoke-city,10,0.7155591096190874,0.3922491665483197,3.571084746427542
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:watford:middlesbrough,1,0.6522629881157829,0.34437753505420826,2.145802121084511
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:blackburn-rovers,1,0.6484049626337592,0.3416824824370588,3.445508668039354
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:huddersfield-town:norwich-city,1,0.9900100831477532,0.6002678858178673,2.4104632201107465
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:middlesbrough:bournemouth,2,1.359479499525701,0.8302163175880956,2.129278826436333
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:preston-north-end,2,1.3706789295960737,0.8404148485361413,2.984135089324499
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:sheffield-wednesday:watford,2,1.3883033132836125,0.8482880352580182,2.6972063009233196
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:watford:luton-town,3,0.4899736474194211,0.2253654621089115,2.2987575685257706
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:norwich-city,3,0.6482957606548297,0.3416388187755981,2.3529495929780513
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:coventry-city:bournemouth,4,0.9102149830471653,0.5413125150591532,3.2176157685610156
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:derby-county,4,1.088793915257875,0.6745134951426138,2.519276195537927
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:reading:watford,4,1.0616154969518936,0.6523517287435369,2.4322049559856804
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:derby-county:watford,5,1.031716476321635,0.6315316530409932,2.4411010037100125
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:queens-park-rangers,5,1.525141794833063,0.9816788343592422,2.918017304408872
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:rotherham-united:norwich-city,5,0.8766977934221242,0.5154584907147001,2.49270157098403
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:birmingham-city,6,0.65031264368891,0.34297210709171366,2.279564333158569
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:cardiff-city:bournemouth,6,1.4021565806059304,0.8564136343519274,2.1764065618362727
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:watford:blackburn-rovers,6,0.6711289602043504,0.35870038154545136,2.934960158663986
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:wycombe-wanderers,7,0.8179855279336694,0.4722277929988546,2.609009257665191
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:watford:bournemouth,7,1.4150112124655465,0.8664164397015732,2.1998872774232527
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:brentford:norwich-city,8,1.5165730226067518,0.9891551239158729,2.2875612101120906
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:wycombe-wanderers:watford,8,1.4291954002217049,0.8675763302677322,2.2723787796406176
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:bristol-city,8,0.6293965072945491,0.32725960014275,2.2492211436105354
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:barnsley:watford,9,1.1780926036133834,0.7349906721123199,2.4595884510951707
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:bournemouth:derby-county,9,1.4425964083015839,0.9001979791068179,2.2171426713106346
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:bristol-city:norwich-city,9,1.111477290893262,0.6894429448190357,3.4597305965405623
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:norwich-city:millwall,10,1.3633129379253874,0.836159913597399,2.569315687049281
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:sheffield-wednesday:bournemouth,10,1.103157709065947,0.6852132085363583,2.5383354008563193
2020-2021,mapped,preseason,2020-09-11,eng-championship:2020-2021:watford:stoke-city,10,0.6750078373339519,0.3614818814957508,3.584411910527889
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:bournemouth:west-bromwich-albion,1,1.3490904959162062,0.8325256390652537,3.0549149517577088
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:birmingham-city,1,1.7772216348318544,1.1073869581924787,2.7759426725259893
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:fulham:middlesbrough,1,1.357949519841892,0.8589992273978543,2.1282442110486453
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:huddersfield-town:fulham,2,0.7707399647454544,0.4332912782760319,5.240591885119526
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:swansea-city:sheffield-united,2,1.29411588479154,0.7914242486994703,2.3268066845625093
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:luton-town,2,0.5489027147959981,0.2687723788874093,3.8057273082977776
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:millwall:fulham,3,0.9474647102016109,0.5642803074605086,2.555987200049066
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:sheffield-united,3,0.8494199455587188,0.49245380938773353,4.261631881413132
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:blackburn-rovers:west-bromwich-albion,4,0.9689300971246609,0.5822242539549695,2.53616745386086
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:fulham:hull-city,4,0.532662927408269,0.25649196431510596,2.2273094808056406
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:huddersfield-town,4,1.721754605848039,1.081802358589712,3.0958562812580386
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:fulham:stoke-city,5,0.697607309257949,0.378460412982331,3.008338479740507
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:luton-town:sheffield-united,5,1.324548744817645,0.8233876872706435,2.369596692705196
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:peterborough-united:west-bromwich-albion,5,0.9131872364008049,0.5405980878877652,2.214352836306529
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:blackpool:fulham,6,1.1903007223456699,0.7409496423139666,2.3539534325154206
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:peterborough-united,6,0.6842899731059295,0.3683600953361924,7.0041319995304026
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:millwall,6,1.3879747194446037,0.8907338527589433,2.1584116614858235
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:sheffield-united:preston-north-end,7,1.3718041237594545,0.876431131111551,3.2168524564299728
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:west-bromwich-albion:derby-county,7,1.4355089630182623,0.9388061285019726,2.517981731497411
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:birmingham-city:fulham,7,0.7570773912523139,0.4228927697609413,4.151644417644058
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:fulham:reading,8,1.34087428044141,0.8429864935775564,2.801272277229198
2021-2022,retained,preseason,2021-08-06,eng-championship:2021-2022:hull-city:sheffield-united,8,0.7171824985499866,0.3931214275356347,3.069214231967172
