competition_id,season_id,team_id,treatment,transition,memory_age,age_bucket,dimension,target,prior_mean,prior_sd,prior_source,realized,realized_variance,squared_error,log_score
eng-premier-league,2019-2020,norwich-city,memory,eng-championship->eng-premier-league,4.0,stale_history,defense,season,-0.15004915232175156,0.1416929036114131,memory entry prior,-0.36240607844873063,0.012806462908095262,0.04509546407409924,-0.10276742307037245
eng-premier-league,2019-2020,sheffield-united,memory,eng-championship->eng-premier-league,,no_target_history,attack,entry,-0.2139767048332819,0.09141894415571263,memory entry prior,-0.34000405779834336,0.09671176088618733,0.015882893695380186,-0.13204656529534792
eng-premier-league,2019-2020,sheffield-united,memory,eng-championship->eng-premier-league,,no_target_history,attack,season,-0.2139767048332819,0.09141894415571263,memory entry prior,-0.23044629559054816,0.022777703843897764,0.0002712474197118301,-0.8114147985416527
eng-premier-league,2019-2020,sheffield-united,memory,eng-championship->eng-premier-league,,no_target_history,defense,entry,-0.16301210535753008,0.13142936293891289,memory entry prior,0.4621938112079009,0.10568373676889889,0.39088243810842055,1.4604832561611607
eng-premier-league,2019-2020,sheffield-united,memory,eng-championship->eng-premier-league,,no_target_history,defense,season,-0.16301210535753008,0.13142936293891289,memory entry prior,0.25773717129385654,0.022701760352577233,0.17702995380266506,1.5234275832197475
eng-premier-league,2020-2021,fulham,current,eng-championship->eng-premier-league,2.0,recent_returner,attack,entry,-0.2346285131251917,0.14123827533251182,Championship promotion bridge,-0.1840302876344777,0.0820746482397451,0.0025601804228091393,-0.2097933766610787
eng-premier-league,2020-2021,fulham,current,eng-championship->eng-premier-league,2.0,recent_returner,attack,season,-0.2346285131251917,0.14123827533251182,Championship promotion bridge,-0.5474998212549023,0.03103036484161311,0.09788845545079627,0.39085732691404507
eng-premier-league,2020-2021,fulham,current,eng-championship->eng-premier-league,2.0,recent_returner,defense,entry,-0.20243921235314458,0.200079508917534,Championship promotion bridge,-0.4009530079935672,0.05102288904189346,0.03940772705956748,-0.0628129996835374
eng-premier-league,2020-2021,fulham,current,eng-championship->eng-premier-league,2.0,recent_returner,defense,season,-0.20243921235314458,0.200079508917534,Championship promotion bridge,-0.030958833803819898,0.017391598796634294,0.029405520227419695,-0.25367185912097096
eng-premier-league,2020-2021,leeds-united,current,eng-championship->eng-premier-league,,no_target_history,attack,entry,-0.2346285131251917,0.14123827533251182,Championship promotion bridge,0.189899122841366,0.06325070331744262,0.18022371369935417,0.7587671026155337
eng-premier-league,2020-2021,leeds-united,current,eng-championship->eng-premier-league,,no_target_history,attack,season,-0.2346285131251917,0.14123827533251182,Championship promotion bridge,0.23957903198343597,0.015269004934943523,0.22487279583795114,2.4384797635077127
eng-premier-league,2020-2021,leeds-united,current,eng-championship->eng-premier-league,,no_target_history,defense,entry,-0.20243921235314458,0.200079508917534,Championship promotion bridge,-0.2632384488037294,0.05638007801556955,0.003696547152974119,-0.23145375170318938
eng-premier-league,2020-2021,leeds-united,current,eng-championship->eng-premier-league,,no_target_history,defense,season,-0.20243921235314458,0.200079508917534,Championship promotion bridge,-0.0822023362988681,0.017160914253701972,0.014456906363291444,-0.38533812562697034
eng-premier-league,2020-2021,west-bromwich-albion,current,eng-championship->eng-premier-league,3.0,recent_returner,attack,entry,-0.2346285131251917,0.14123827533251182,Championship promotion bridge,-0.5199951998772498,0.1173709581449538,0.08143414590784727,0.22272903375141553
eng-premier-league,2020-2021,west-bromwich-albion,current,eng-championship->eng-premier-league,3.0,recent_returner,attack,season,-0.2346285131251917,0.14123827533251182,Championship promotion bridge,-0.28788729783619477,0.025078829204757,0.0028364981488929737,-0.5998093754379304
eng-premier-league,2020-2021,west-bromwich-albion,current,eng-championship->eng-premier-league,3.0,recent_returner,defense,entry,-0.20243921235314458,0.200079508917534,Championship promotion bridge,-0.35091157009106744,0.05362192386820503,0.022044041012257744,-0.14744789104054765
eng-premier-league,2020-2021,west-bromwich-albion,current,eng-championship->eng-premier-league,3.0,recent_returner,defense,season,-0.20243921235314458,0.200079508917534,Championship promotion bridge,-0.39078806356521717,0.012674386798217906,0.03547528975290746,-0.2160344597966498
eng-premier-league,2020-2021,fulham,population,eng-championship->eng-premier-league,2.0,recent_returner,attack,entry,0.0019316015887856175,0.40022470170048147,eng-championship->eng-premier-league population,-0.1840302876344777,0.0820746482397451,0.03458182424348526,0.281430224703631
eng-premier-league,2020-2021,fulham,population,eng-championship->eng-premier-league,2.0,recent_returner,attack,season,0.0019316015887856175,0.40022470170048147,eng-championship->eng-premier-league population,-0.5474998212549023,0.03103036484161311,0.30187488840803933,0.8811272702755557
eng-premier-league,2020-2021,fulham,population,eng-championship->eng-premier-league,2.0,recent_returner,defense,entry,-0.0019316015887856175,0.40022470170048147,eng-championship->eng-premier-league population,-0.4009530079935672,0.05102288904189346,0.15921808276924984,0.5184019924028525
eng-premier-league,2020-2021,fulham,population,eng-championship->eng-premier-league,2.0,recent_returner,defense,season,-0.0019316015887856175,0.40022470170048147,eng-championship->eng-premier-league population,-0.030958833803819898,0.017391598796634294,0.0008425802100655238,0.057119825360008473
eng-premier-league,2020-2021,leeds-united,population,eng-championship->eng-premier-league,,no_target_history,attack,entry,0.0019316015887856175,0.40022470170048147,eng-championship->eng-premier-league population,0.189899122841366,0.06325070331744262,0.035331789045839265,0.2486777445253887
eng-premier-league,2020-2021,leeds-united,population,eng-championship->eng-premier-league,,no_target_history,attack,season,0.0019316015887856175,0.40022470170048147,eng-championship->eng-premier-league population,0.23957903198343597,0.015269004934943523,0.056476301173180185,0.20968265498003363
eng-premier-league,2020-2021,leeds-united,population,eng-championship->eng-premier-league,,no_target_history,defense,entry,-0.0019316015887856175,0.40022470170048147,eng-championship->eng-premier-league population,-0.2632384488037294,0.05638007801556955,0.06828126840141395,0.3116443123057594
eng-premier-league,2020-2021,leeds-united,population,eng-championship->eng-premier-league,,no_target_history,defense,season,-0.0019316015887856175,0.40022470170048147,eng-championship->eng-premier-league population,-0.0822023362988681,0.017160914253701972,0.0064433908508964395,0.07226403595989903
eng-premier-league,2020-2021,west-bromwich-albion,population,eng-championship->eng-premier-league,3.0,recent_returner,attack,entry,0.0019316015887856175,0.40022470170048147,eng-championship->eng-premier-league population,-0.5199951998772498,0.1173709581449538,0.27240758608856636,0.7687975265115474
eng-premier-league,2020-2021,west-bromwich-albion,population,eng-championship->eng-premier-league,3.0,recent_returner,attack,season,0.0019316015887856175,0.40022470170048147,eng-championship->eng-premier-league population,-0.28788729783619477,0.025078829204757,0.0839949944639069,0.3026339111538836
eng-premier-league,2020-2021,west-bromwich-albion,population,eng-championship->eng-premier-league,3.0,recent_returner,defense,entry,-0.0019316015887856175,0.40022470170048147,eng-championship->eng-premier-league population,-0.35091157009106744,0.05362192386820503,0.1217870184158536,0.43239843093564817
eng-premier-league,2020-2021,west-bromwich-albion,population,eng-championship->eng-premier-league,3.0,recent_returner,defense,season,-0.0019316015887856175,0.40022470170048147,eng-championship->eng-premier-league population,-0.39078806356521717,0.012674386798217906,0.15120934802082794,0.4786749836254585
eng-premier-league,2020-2021,fulham,transition,eng-championship->eng-premier-league,2.0,recent_returner,attack,entry,-0.22229810928822827,0.07940104453942416,transition entry prior,-0.1840302876344777,0.0820746482397451,0.0014644261741232603,-0.2858360235275365
eng-premier-league,2020-2021,fulham,transition,eng-championship->eng-premier-league,2.0,recent_returner,attack,season,-0.22229810928822827,0.07940104453942416,transition entry prior,-0.5474998212549023,0.03103036484161311,0.10575615346605562,0.6913430151911322
eng-premier-league,2020-2021,fulham,transition,eng-championship->eng-premier-league,2.0,recent_returner,defense,entry,-0.16148253808040178,0.1416346283152432,transition entry prior,-0.4009530079935672,0.05102288904189346,0.05734610596043226,0.00035961364225761683
eng-premier-league,2020-2021,fulham,transition,eng-championship->eng-premier-league,2.0,recent_returner,defense,season,-0.16148253808040178,0.1416346283152432,transition entry prior,-0.030958833803819898,0.017391598796634294,0.0170364373780806,-0.4959656656203538
eng-premier-league,2020-2021,leeds-united,transition,eng-championship->eng-premier-league,,no_target_history,attack,entry,-0.22229810928822827,0.07940104453942416,transition entry prior,0.189899122841366,0.06325070331744262,0.1699065581752986,0.8075001974245266
eng-premier-league,2020-2021,leeds-united,transition,eng-championship->eng-premier-league,,no_target_history,attack,season,-0.22229810928822827,0.07940104453942416,transition entry prior,0.23957903198343597,0.015269004934943523,0.21333049362928488,3.9450591617368476
eng-premier-league,2020-2021,leeds-united,transition,eng-championship->eng-premier-league,,no_target_history,defense,entry,-0.16148253808040178,0.1416346283152432,transition entry prior,-0.2632384488037294,0.05638007801556955,0.010354265367133816,-0.298955467632445
eng-premier-league,2020-2021,leeds-united,transition,eng-championship->eng-premier-league,,no_target_history,defense,season,-0.16148253808040178,0.1416346283152432,transition entry prior,-0.0822023362988681,0.017160914253701972,0.006285350394520696,-0.6420665442530691
eng-premier-league,2020-2021,west-bromwich-albion,transition,eng-championship->eng-premier-league,3.0,recent_returner,attack,entry,-0.22229810928822827,0.07940104453942416,transition entry prior,-0.5199951998772498,0.1173709581449538,0.08862355774516814,0.23218215439766662
eng-premier-league,2020-2021,west-bromwich-albion,transition,eng-championship->eng-premier-league,3.0,recent_returner,attack,season,-0.22229810928822827,0.07940104453942416,transition entry prior,-0.28788729783619477,0.025078829204757,0.0043019416543807,-0.7432616891503276
eng-premier-league,2020-2021,west-bromwich-albion,transition,eng-championship->eng-premier-league,3.0,recent_returner,defense,entry,-0.16148253808040178,0.1416346283152432,transition entry prior,-0.35091157009106744,0.05362192386820503,0.035883358168497796,-0.14155730128135058
eng-premier-league,2020-2021,west-bromwich-albion,transition,eng-championship->eng-premier-league,3.0,recent_returner,defense,season,-0.16148253808040178,0.1416346283152432,transition entry prior,-0.39078806356521717,0.012674386798217906,0.05258102401786732,0.012417157859972994
eng-premier-league,2020-2021,fulham,source,eng-championship->eng-premier-league,2.0,recent_returner,attack,entry,-0.2758087752353578,0.09483569989954738,source entry prior,-0.1840302876344777,0.0820746482397451,0.0084232907863049,-0.23288632398142112
